# KiDS DR4 observations table
#
# The comma-separated values below provide the same information as the
# "Observations table" at: http://kids.strw.leidenuniv.nl/DR4/data_table.php
#
# Columns:
# 1: Tile name
# 2: Right ascension (degr, J2000)
# 3: Declination (degr, J2000)
# 4: Filter
# 5: Date (start of observation, UT)
# 6: Average PSF FWHM (arcsec, measured from coadd)
# 7: Average PSF ellipticity (measured from coadd)
# 8: Limiting magnitude (5 sigma, 2 arcsec aperture, measured from coadd)
#
KIDS_138.0_-1.5,138.000,-1.489,i,2014-11-04 07:12:23,0.85,0.07,23.52
KIDS_174.5_2.5,174.485,2.478,u,2013-05-31 00:47:10,0.82,0.06,24.17
KIDS_174.5_2.5,174.485,2.478,g,2014-04-28 03:02:29,0.72,0.08,25.13
KIDS_174.5_2.5,174.485,2.478,r,2014-04-28 00:48:16,0.56,0.09,24.89
KIDS_174.5_2.5,174.485,2.478,i,2012-12-29 06:30:44,0.74,0.07,23.35
KIDS_207.0_0.5,207.000,0.500,u,2016-02-08 08:09:01,1.39,0.04,24.10
KIDS_207.0_0.5,207.000,0.500,g,2016-02-06 07:48:04,0.78,0.07,25.10
KIDS_207.0_0.5,207.000,0.500,r,2015-07-18 00:07:43,0.65,0.08,24.98
KIDS_207.0_0.5,207.000,0.500,i,2014-01-13 07:54:35,1.03,0.07,23.92
KIDS_204.0_-0.5,204.000,-0.500,u,2016-05-31 00:35:07,1.28,0.05,23.82
KIDS_204.0_-0.5,204.000,-0.500,g,2016-06-02 02:24:05,0.81,0.08,25.11
KIDS_204.0_-0.5,204.000,-0.500,r,2016-04-03 04:33:50,0.48,0.10,24.89
KIDS_204.0_-0.5,204.000,-0.500,i,2014-05-17 04:12:17,0.88,0.08,23.65
KIDS_134.4_2.5,134.373,2.478,u,2013-04-28 23:43:11,0.94,0.05,24.12
KIDS_134.4_2.5,134.373,2.478,g,2014-02-28 00:41:22,0.91,0.06,24.94
KIDS_134.4_2.5,134.373,2.478,r,2014-02-24 03:28:07,0.93,0.10,25.00
KIDS_134.4_2.5,134.373,2.478,i,2012-05-08 00:01:34,0.76,0.07,23.60
